721	166.0
722	155.0
723	174.0
724	189.0
725	179.0
726	168.0
727	170.0
728	162.0
729	169.0
730	184.0
731	184.0
732	173.0
733	170.0
734	164.0
735	177.0
736	157.0
737	168.0
738	184.0
739	167.0
740	174.0
741	164.0
742	173.0
743	171.0
744	163.0
745	169.0
746	159.0
747	177.0
748	172.0
749	178.0
750	170.0
751	189.0
752	163.0
753	168.0
754	173.0
755	171.0
756	194.0
757	171.0
758	197.0
759	164.0
760	173.0
761	177.0
762	179.0
763	171.0
764	168.0
765	180.0
766	162.0
767	182.0
768	188.0
769	188.0
770	179.0
771	159.0
772	174.0
773	171.0
774	181.0
775	189.0
776	176.0
777	185.0
778	177.0
779	181.0
780	193.0
781	193.0
782	180.0
783	189.0
784	180.0
785	177.0
786	172.0
787	169.0
788	188.0
789	165.0
790	181.0
791	189.0
792	167.0
793	189.0
794	183.0
795	191.0
796	185.0
797	179.0
798	187.0
799	180.0
800	186.0
801	179.0
802	175.0
803	171.0
804	184.0
805	206.0
806	181.0
807	186.0
808	198.0
809	184.0
810	188.0
811	186.0
812	183.0
813	177.0
814	167.0
815	188.0
816	183.0
817	172.0
818	186.0
819	182.0
820	202.0
821	184.0
822	174.0
823	189.0
824	189.0
825	189.0
826	195.0
827	175.0
828	188.0
829	194.0
830	179.0
831	183.0
832	211.0
833	194.0
834	187.0
835	187.0
836	188.0
837	206.0
838	199.0
839	203.0
840	176.0
841	188.0
842	204.0
843	199.0
844	193.0
845	212.0
846	192.0
847	198.0
848	197.0
849	176.0
850	188.0
851	209.0
852	187.0
853	193.0
854	194.0
855	210.0
856	194.0
857	176.0
858	205.0
859	191.0
860	210.0
861	189.0
862	197.0
863	209.0
864	214.0
865	208.0
866	213.0
867	208.0
868	192.0
869	203.0
870	210.0
871	247.0
872	189.0
873	191.0
874	205.0
875	218.0
876	206.0
877	212.0
878	198.0
879	193.0
880	191.0
881	220.0
882	201.0
883	225.0
884	199.0
885	211.0
886	188.0
887	212.0
888	227.0
889	213.0
890	218.0
891	223.0
892	210.0
893	231.0
894	181.0
895	226.0
896	216.0
897	207.0
898	214.0
899	198.0
900	221.0
901	210.0
902	212.0
903	227.0
904	194.0
905	219.0
906	223.0
907	220.0
908	200.0
909	211.0
910	198.0
911	217.0
912	213.0
913	224.0
914	215.0
915	231.0
916	211.0
917	219.0
918	219.0
919	207.0
920	223.0
921	209.0
922	208.0
923	213.0
924	219.0
925	197.0
926	219.0
927	223.0
928	211.0
929	227.0
930	212.0
931	223.0
932	206.0
933	227.0
934	209.0
935	225.0
936	226.0
937	241.0
938	218.0
939	213.0
940	246.0
941	229.0
942	220.0
943	221.0
944	230.0
945	240.0
946	228.0
947	219.0
948	222.0
949	212.0
950	225.0
951	201.0
952	222.0
953	220.0
954	222.0
955	212.0
956	235.0
957	221.0
958	231.0
959	220.0
960	227.0
961	214.0
962	230.0
963	228.0
964	230.0
965	208.0
966	217.0
967	217.0
968	210.0
969	213.0
970	223.0
971	234.0
972	234.0
973	222.0
974	208.0
975	215.0
976	224.0
977	230.0
978	229.0
979	199.0
980	249.0
981	223.0
982	227.0
983	231.0
984	236.0
985	220.0
986	218.0
987	238.0
988	223.0
989	230.0
990	236.0
991	227.0
992	235.0
993	236.0
994	224.0
995	240.0
996	242.0
997	231.0
998	242.0
999	216.0
1000	228.0
1001	235.0
1002	226.0
1003	248.0
1004	222.0
1005	249.0
1006	228.0
1007	222.0
1008	240.0
1009	225.0
1010	232.0
1011	237.0
1012	243.0
1013	244.0
1014	231.0
1015	233.0
1016	284.0
1017	241.0
1018	230.0
1019	228.0
1020	225.0
1021	225.0
1022	237.0
1023	294.0
1024	229.0
1025	220.0
1026	233.0
1027	223.0
1028	235.0
1029	234.0
1030	252.0
1031	249.0
1032	233.0
1033	233.0
1034	256.0
1035	237.0
1036	236.0
1037	238.0
1038	240.0
1039	221.0
1040	247.0
1041	325.0
1042	247.0
1043	233.0
1044	228.0
1045	234.0
1046	222.0
1047	230.0
1048	230.0
1049	235.0
1050	230.0
1051	230.0
1052	236.0
1053	258.0
1054	251.0
1055	233.0
1056	236.0
1057	246.0
1058	238.0
1059	251.0
1060	245.0
1061	230.0
1062	243.0
1063	231.0
1064	226.0
1065	244.0
1066	237.0
1067	246.0
1068	237.0
1069	228.0
1070	235.0
1071	234.0
1072	258.0
1073	255.0
1074	260.0
1075	238.0
1076	248.0
1077	234.0
1078	228.0
1079	240.0
1080	234.0
1081	240.0
1082	233.0
1083	239.0
1084	248.0
1085	238.0
1086	244.0
1087	251.0
1088	224.0
1089	236.0
1090	245.0
1091	247.0
1092	257.0
1093	244.0
1094	235.0
1095	233.0
1096	251.0
1097	253.0
1098	260.0
1099	258.0
1100	229.0
1101	228.0
1102	236.0
1103	224.0
1104	243.0
1105	232.0
1106	248.0
1107	246.0
1108	263.0
1109	248.0
1110	270.0
1111	242.0
1112	244.0
1113	252.0
1114	242.0
1115	264.0
1116	240.0
1117	255.0
1118	257.0
1119	238.0
1120	250.0
1121	260.0
1122	250.0
1123	255.0
1124	260.0
1125	259.0
1126	253.0
1127	243.0
1128	252.0
1129	254.0
1130	269.0
1131	254.0
1132	296.0
1133	239.0
1134	244.0
1135	245.0
1136	331.0
1137	248.0
1138	247.0
1139	259.0
1140	251.0
1141	257.0
1142	263.0
1143	257.0
1144	261.0
1145	268.0
1146	264.0
1147	248.0
1148	251.0
1149	246.0
1150	271.0
1151	240.0
1152	263.0
1153	274.0
1154	252.0
1155	253.0
1156	260.0
1157	245.0
1158	246.0
1159	250.0
1160	244.0
1161	256.0
1162	249.0
1163	269.0
1164	266.0
1165	253.0
1166	256.0
1167	262.0
1168	273.0
1169	268.0
1170	294.0
1171	336.0
1172	280.0
1173	263.0
1174	265.0
1175	271.0
1176	259.0
1177	261.0
1178	264.0
1179	265.0
1180	284.0
1181	262.0
1182	251.0
1183	258.0
1184	258.0
1185	273.0
1186	269.0
1187	259.0
1188	272.0
1189	289.0
1190	358.0
1191	381.0
1192	381.0
1193	374.0
1194	330.0
1195	302.0
1196	306.0
1197	264.0
1198	267.0
1199	260.0
1200	264.0
1201	268.0
1202	262.0
1203	279.0
1204	266.0
1205	261.0
1206	274.0
1207	250.0
1208	293.0
1209	275.0
1210	279.0
1211	283.0
1212	283.0
1213	291.0
1214	263.0
1215	263.0
1216	276.0
1217	253.0
1218	268.0
1219	258.0
1220	274.0
1221	279.0
1222	284.0
1223	262.0
1224	266.0
1225	271.0
1226	332.0
1227	323.0
1228	348.0
1229	345.0
1230	356.0
1231	316.0
1232	305.0
1233	278.0
1234	272.0
1235	306.0
1236	284.0
1237	269.0
1238	276.0
1239	269.0
1240	280.0
1241	274.0
1242	269.0
1243	277.0
1244	281.0
1245	265.0
1246	278.0
1247	267.0
1248	280.0
1249	288.0
1250	272.0
1251	264.0
1252	280.0
1253	277.0
1254	260.0
1255	265.0
1256	333.0
1257	334.0
1258	404.0
1259	311.0
1260	318.0
1261	310.0
1262	291.0
1263	279.0
1264	276.0
1265	264.0
1266	280.0
1267	279.0
1268	282.0
1269	284.0
1270	289.0
1271	279.0
1272	274.0
1273	345.0
1274	379.0
1275	311.0
1276	293.0
1277	354.0
1278	306.0
1279	279.0
1280	285.0
1281	295.0
1282	277.0
1283	273.0
1284	293.0
1285	370.0
1286	409.0
1287	299.0
1288	353.0
1289	310.0
1290	289.0
1291	276.0
1292	293.0
1293	289.0
1294	286.0
1295	282.0
1296	302.0
1297	296.0
1298	290.0
1299	276.0
1300	283.0
1301	292.0
1302	306.0
1303	299.0
1304	305.0
1305	297.0
1306	286.0
1307	287.0
1308	304.0
1309	290.0
1310	279.0
1311	290.0
1312	284.0
1313	272.0
1314	286.0
1315	334.0
1316	388.0
1317	356.0
1318	361.0
1319	360.0
1320	289.0
1321	280.0
1322	295.0
1323	310.0
1324	295.0
1325	298.0
1326	279.0
1327	306.0
1328	296.0
1329	310.0
1330	288.0
1331	290.0
1332	295.0
1333	311.0
1334	299.0
1335	388.0
1336	410.0
1337	383.0
1338	333.0
1339	297.0
1340	274.0
1341	305.0
1342	276.0
1343	288.0
1344	289.0
1345	296.0
1346	301.0
1347	304.0
1348	308.0
1349	317.0
1350	288.0
1351	305.0
1352	303.0
1353	291.0
1354	296.0
1355	293.0
1356	311.0
1357	304.0
1358	306.0
1359	402.0
1360	394.0
1361	363.0
1362	323.0
1363	310.0
1364	288.0
1365	308.0
1366	302.0
1367	297.0
1368	304.0
1369	304.0
1370	318.0
1371	309.0
1372	304.0
1373	304.0
1374	304.0
1375	303.0
1376	313.0
1377	321.0
1378	323.0
1379	306.0
1380	305.0
1381	297.0
1382	321.0
1383	303.0
1384	325.0
1385	312.0
1386	299.0
1387	320.0
1388	302.0
1389	303.0
1390	350.0
1391	325.0
1392	317.0
1393	319.0
1394	311.0
1395	331.0
1396	322.0
1397	325.0
1398	311.0
1399	332.0
1400	384.0
1401	319.0
1402	304.0
1403	323.0
1404	319.0
1405	353.0
1406	328.0
1407	328.0
1408	338.0
1409	321.0
1410	350.0
1411	338.0
1412	339.0
1413	356.0
1414	333.0
1415	349.0
1416	342.0
1417	319.0
1418	326.0
1419	325.0
1420	349.0
1421	330.0
1422	306.0
1423	313.0
1424	299.0
1425	311.0
1426	321.0
1427	354.0
1428	356.0
1429	341.0
1430	341.0
1431	313.0
1432	349.0
1433	334.0
1434	333.0
1435	329.0
1436	337.0
1437	333.0
1438	356.0
1439	318.0
1440	356.0
1441	355.0
1442	344.0
1443	322.0
1444	345.0
1445	361.0
1446	361.0
1447	344.0
1448	314.0
1449	342.0
1450	338.0
1451	349.0
1452	350.0
1453	349.0
1454	351.0
1455	359.0
1456	358.0
1457	303.0
1458	366.0
1459	346.0
1460	340.0
1461	343.0
1462	347.0
1463	345.0
1464	358.0
1465	346.0
1466	357.0
1467	350.0
1468	350.0
1469	349.0
1470	349.0
1471	349.0
1472	330.0
1473	357.0
1474	373.0
1475	352.0
1476	359.0
1477	347.0
1478	342.0
1479	343.0
1480	347.0
1481	360.0
1482	337.0
1483	345.0
1484	341.0
1485	355.0
1486	341.0
1487	318.0
1488	334.0
1489	339.0
1490	400.0
1491	327.0
1492	324.0
1493	352.0
1494	332.0
1495	322.0
1496	323.0
1497	351.0
1498	345.0
1499	361.0
1500	358.0
1501	353.0
1502	359.0
1503	352.0
1504	339.0
1505	332.0
1506	346.0
1507	337.0
1508	344.0
1509	346.0
1510	335.0
1511	337.0
1512	351.0
1513	339.0
1514	353.0
1515	325.0
1516	363.0
1517	350.0
1518	338.0
1519	425.0
1520	468.0
1521	393.0
1522	351.0
1523	342.0
1524	341.0
1525	326.0
1526	338.0
1527	346.0
1528	337.0
1529	362.0
1530	480.0
1531	381.0
1532	345.0
1533	337.0
1534	346.0
1535	347.0
1536	364.0
1537	344.0
1538	420.0
1539	477.0
1540	412.0
1541	349.0
1542	351.0
1543	351.0
1544	351.0
1545	345.0
1546	335.0
1547	358.0
1548	343.0
1549	343.0
1550	350.0
1551	357.0
1552	371.0
1553	479.0
1554	436.0
1555	352.0
1556	362.0
1557	412.0
1558	351.0
1559	351.0
1560	350.0
1561	362.0
1562	346.0
1563	344.0
1564	364.0
1565	356.0
1566	427.0
1567	353.0
1568	337.0
1569	345.0
1570	350.0
1571	362.0
1572	351.0
1573	353.0
1574	359.0
1575	373.0
1576	377.0
1577	359.0
1578	320.0
1579	369.0
1580	362.0
1581	397.0
1582	379.0
1583	390.0
1584	373.0
1585	337.0
1586	381.0
1587	364.0
1588	364.0
1589	381.0
1590	376.0
1591	370.0
1592	371.0
1593	396.0
1594	374.0
1595	381.0
1596	354.0
1597	367.0
1598	389.0
1599	364.0
1600	368.0
1601	362.0
1602	350.0
1603	365.0
1604	351.0
1605	379.0
1606	371.0
1607	357.0
1608	364.0
1609	374.0
1610	359.0
1611	342.0
1612	374.0
1613	355.0
1614	388.0
1615	461.0
1616	366.0
1617	385.0
1618	357.0
1619	361.0
1620	375.0
1621	421.0
1622	364.0
1623	371.0
1624	369.0
1625	371.0
1626	370.0
1627	390.0
1628	396.0
1629	414.0
1630	358.0
1631	369.0
1632	344.0
1633	339.0
1634	386.0
1635	419.0
1636	391.0
1637	391.0
1638	408.0
1639	396.0
1640	397.0
1641	409.0
1642	386.0
1643	393.0
1644	365.0
1645	399.0
1646	415.0
1647	413.0
1648	407.0
1649	400.0
1650	378.0
1651	379.0
1652	392.0
1653	401.0
1654	425.0
1655	388.0
1656	384.0
1657	388.0
1658	433.0
1659	426.0
1660	400.0
1661	404.0
1662	386.0
1663	403.0
1664	378.0
1665	382.0
1666	397.0
1667	416.0
1668	392.0
1669	391.0
1670	370.0
1671	406.0
1672	385.0
1673	395.0
1674	406.0
1675	395.0
1676	410.0
1677	400.0
1678	390.0
1679	414.0
1680	423.0
1681	436.0
1682	458.0
1683	494.0
1684	451.0
1685	360.0
1686	375.0
1687	380.0
1688	363.0
1689	450.0
1690	399.0
1691	375.0
1692	374.0
1693	371.0
1694	391.0
1695	393.0
1696	381.0
1697	368.0
1698	400.0
1699	389.0
1700	406.0
1701	388.0
1702	391.0
1703	380.0
1704	386.0
1705	364.0
1706	390.0
1707	368.0
1708	386.0
1709	383.0
1710	370.0
1711	382.0
1712	386.0
1713	383.0
1714	398.0
1715	392.0
1716	396.0
1717	370.0
1718	430.0
1719	376.0
1720	397.0
1721	375.0
1722	394.0
1723	371.0
1724	385.0
1725	415.0
1726	367.0
1727	376.0
1728	422.0
1729	426.0
1730	405.0
1731	380.0
1732	381.0
1733	393.0
1734	427.0
1735	380.0
1736	380.0
1737	388.0
1738	409.0
1739	445.0
1740	437.0
1741	444.0
1742	410.0
1743	408.0
1744	423.0
1745	417.0
1746	441.0
1747	403.0
1748	411.0
1749	410.0
1750	414.0
1751	427.0
1752	403.0
1753	407.0
1754	424.0
1755	434.0
1756	409.0
1757	402.0
1758	400.0
1759	393.0
1760	399.0
1761	395.0
1762	430.0
1763	394.0
1764	418.0
1765	375.0
1766	398.0
1767	390.0
1768	400.0
1769	407.0
1770	397.0
1771	410.0
1772	394.0
1773	379.0
1774	392.0
1775	401.0
1776	414.0
1777	424.0
1778	382.0
1779	402.0
1780	391.0
1781	413.0
1782	409.0
1783	436.0
1784	424.0
1785	408.0
1786	404.0
1787	413.0
1788	392.0
1789	393.0
1790	426.0
1791	417.0
1792	424.0
1793	406.0
1794	424.0
1795	419.0
1796	407.0
1797	403.0
1798	421.0
1799	395.0
1800	400.0
1801	462.0
1802	405.0
1803	432.0
1804	442.0
1805	416.0
1806	421.0
1807	411.0
1808	439.0
1809	455.0
1810	428.0
1811	420.0
1812	445.0
1813	393.0
1814	453.0
1815	451.0
1816	450.0
1817	430.0
1818	472.0
1819	446.0
1820	419.0
1821	441.0
1822	459.0
1823	447.0
1824	445.0
1825	421.0
1826	412.0
1827	525.0
1828	430.0
1829	414.0
1830	430.0
1831	434.0
1832	458.0
1833	428.0
1834	432.0
1835	416.0
1836	421.0
1837	419.0
1838	402.0
1839	417.0
1840	384.0
1841	409.0
1842	425.0
1843	395.0
1844	446.0
1845	423.0
1846	422.0
1847	430.0
1848	432.0
1849	436.0
1850	461.0
1851	426.0
1852	436.0
1853	433.0
1854	438.0
1855	466.0
1856	451.0
1857	428.0
1858	424.0
1859	391.0
1860	405.0
1861	421.0
1862	400.0
1863	405.0
1864	474.0
1865	467.0
1866	461.0
1867	441.0
1868	474.0
1869	414.0
1870	417.0
1871	426.0
1872	398.0
1873	433.0
1874	420.0
1875	417.0
1876	455.0
1877	475.0
1878	412.0
1879	434.0
1880	415.0
1881	431.0
1882	420.0
1883	444.0
1884	504.0
1885	425.0
1886	407.0
1887	457.0
1888	435.0
1889	445.0
1890	414.0
1891	461.0
1892	429.0
1893	411.0
1894	402.0
1895	436.0
1896	437.0
1897	415.0
1898	432.0
1899	438.0
1900	420.0
1901	455.0
1902	481.0
1903	506.0
1904	435.0
1905	433.0
1906	445.0
1907	461.0
1908	716.0
1909	617.0
1910	572.0
1911	480.0
1912	461.0
1913	442.0
1914	420.0
1915	440.0
1916	508.0
1917	548.0
1918	455.0
1919	427.0
1920	514.0
1921	509.0
1922	473.0
1923	521.0
1924	552.0
1925	586.0
1926	463.0
1927	535.0
1928	525.0
1929	628.0
1930	521.0
1931	507.0
1932	443.0
1933	451.0
1934	551.0
1935	512.0
1936	554.0
1937	561.0
1938	575.0
1939	765.0
1940	663.0
1941	547.0
1942	576.0
1943	609.0
1944	588.0
1945	465.0
1946	474.0
1947	514.0
1948	488.0
1949	515.0
1950	492.0
1951	492.0
1952	443.0
1953	445.0
1954	467.0
1955	433.0
1956	482.0
1957	463.0
1958	463.0
1959	467.0
1960	506.0
1961	470.0
1962	447.0
1963	475.0
1964	483.0
1965	473.0
1966	439.0
1967	481.0
1968	467.0
1969	462.0
1970	520.0
1971	471.0
1972	452.0
1973	608.0
1974	481.0
1975	525.0
1976	483.0
1977	476.0
1978	467.0
1979	440.0
1980	523.0
1981	478.0
1982	469.0
1983	470.0
1984	435.0
1985	446.0
1986	439.0
1987	479.0
1988	531.0
1989	498.0
1990	486.0
1991	433.0
1992	463.0
1993	436.0
1994	452.0
1995	451.0
1996	446.0
1997	446.0
1998	464.0
1999	456.0
2000	457.0
2001	442.0
2002	539.0
2003	658.0
2004	471.0
2005	452.0
2006	440.0
2007	435.0
2008	466.0
2009	441.0
2010	456.0
2011	456.0
2012	460.0
2013	458.0
2014	458.0
2015	457.0
2016	467.0
2017	460.0
2018	451.0
2019	443.0
2020	505.0
2021	482.0
2022	464.0
2023	466.0
2024	456.0
2025	452.0
2026	472.0
2027	455.0
2028	478.0
2029	465.0
2030	483.0
2031	473.0
2032	468.0
2033	452.0
2034	463.0
2035	460.0
2036	452.0
2037	466.0
2038	434.0
2039	483.0
2040	445.0
2041	446.0
2042	464.0
2043	432.0
2044	481.0
2045	477.0
2046	474.0
2047	487.0
2048	459.0
2049	460.0
2050	489.0
2051	523.0
2052	496.0
2053	527.0
2054	515.0
2055	490.0
2056	490.0
2057	512.0
2058	494.0
2059	536.0
2060	476.0
2061	469.0
2062	740.0
2063	549.0
2064	569.0
2065	505.0
2066	531.0
2067	591.0
2068	503.0
2069	508.0
2070	488.0
2071	482.0
2072	497.0
2073	470.0
2074	478.0
2075	493.0
2076	479.0
2077	483.0
2078	513.0
2079	490.0
2080	535.0
2081	497.0
2082	521.0
2083	513.0
2084	549.0
2085	509.0
2086	474.0
2087	449.0
2088	461.0
2089	471.0
2090	499.0
2091	489.0
2092	498.0
2093	489.0
2094	461.0
2095	477.0
2096	475.0
2097	521.0
2098	493.0
2099	511.0
2100	504.0
2101	517.0
2102	501.0
